 ,Ctrl+ nuclei,Ctrl- nuclei,Ctrl+ membranes,Ctrl- membranes,Channel #2 in nuclei,Channel #2 in membranes,Channel #4 in nuclei,Channel #4 in membranes
345,42205.714,14831.121,5931.940,2129.725,4936.311,11055.501,1275.234,2089.045
346,41012.143,13800.089,5872.053,1972.828,4758.350,11217.794,1252.416,2020.988
347,43627.652,13615.177,5662.474,1991.202,5536.441,11080.034,1294.288,2037.995
348,54913.455,12301.382,5200.360,2454.684,7278.294,9758.236,1587.666,1832.546
349,48283.161,10340.725,4719.079,2421.723,6246.930,7800.770,1497.641,1531.276
350,42079.556,8740.247,4477.622,2257.397,5962.393,5983.587,1330.898,1271.547
351,43384.029,9973.210,4699.022,2219.247,6066.036,7010.599,1287.697,1387.274
352,49201.117,11700.344,4865.483,2294.530,6517.019,8607.946,1426.910,1627.236
353,55070.299,12572.741,5112.983,2450.169,6768.663,9607.015,1488.498,1839.870
354,52271.791,13148.355,5339.790,2335.150,6067.155,10588.430,1355.073,2031.855
355,44125.552,14546.709,5977.074,2149.071,5638.925,11091.414,1130.945,2238.260
356,52551.854,15002.990,6134.632,2480.751,6681.821,11687.982,1322.277,2188.855
357,45959.458,14593.050,6088.519,1868.041,5273.230,12013.871,1123.681,2170.523
358,42567.820,13750.639,6180.206,1830.273,5771.771,12264.902,1056.999,2226.941
359,50047.880,13837.749,5759.158,2417.303,6694.807,11361.423,1278.922,2083.871
360,53853.001,14217.126,5792.633,2620.095,6900.080,10776.335,1335.147,1983.152
361,43811.209,13843.498,6109.007,2340.474,5771.552,10077.853,1180.902,1908.363
362,38384.443,14679.016,6305.609,2236.844,4999.185,10699.872,1153.004,2058.040
363,37812.078,13642.830,5661.073,2272.783,5679.861,9505.081,1211.737,1917.740
364,45723.799,12208.214,5108.978,2260.856,6159.598,8305.381,1291.784,1613.679
365,58049.164,11250.652,4867.879,2895.391,7968.150,7698.338,1653.676,1517.706
366,47775.806,10541.761,4891.723,2353.631,6623.683,6892.678,1285.574,1389.252
367,53942.688,10490.523,5116.217,2487.735,7426.962,7049.212,1412.335,1448.911
368,46621.906,12395.704,5482.127,2156.823,6593.341,8053.729,1249.949,1652.304
