,bin_center,tail,Phase,intensity_norm,dnorm,normalized intensity,Distance_(microns),Gray_Value,Gray_Value_smooth
191,0.625,12,1,0.23002728925663343,0.6249112856495581,0.38151703289882405,386.39352857142853,799.6474285714286,800.3061020025921
192,0.625,13,1,0.1693653843866954,0.625154090587789,0.36408309749854517,444.712950617284,764.7757654320988,763.7350352359289
193,0.625,14,2,0.28190522019343106,0.6251676953414224,0.35863271317717127,408.67285135135137,752.1996081081081,752.3017951587772
194,0.625,15,2,0.2508917156530644,0.624841489801599,0.4252357598549212,432.481164556962,892.6414050632911,892.0146259678341
195,0.675,1,1,0.29190077740844217,0.6749495822559057,0.33115583300655643,440.78130666666664,695.2242133333333,694.6637004780381
196,0.675,2,2,0.19854506122708854,0.674840159986439,0.33968712759875774,416.5361571428571,713.1156428571429,712.5597484427724
197,0.675,3,2,0.11428642040764199,0.6750000439108128,0.19975743942292631,485.33997590361446,419.20493975903617,419.0300403520303
198,0.675,4,1,0.27068270140280426,0.6751632892211604,0.24359334839456634,453.0130909090909,510.57627272727274,510.9843763623369
199,0.675,5,1,0.30835459332056697,0.6749482230101695,0.3222652217671204,428.9863698630137,676.1771369863013,676.013916033577
200,0.675,6,2,0.1800871127565723,0.6749063168841167,0.31927332174010503,416.4454029850746,669.8964925373135,669.7378244263194
201,0.675,7,1,0.2023653634431762,0.6750369667618947,0.3589138999909686,401.0279850746269,752.3189850746269,752.8916391329108
202,0.675,8,2,0.35758244688731766,0.6748946446266364,0.30259176109166835,491.4558795180723,634.6376265060242,634.7450098816261
203,0.675,9,1,0.40481520117903597,0.6750322316002442,0.3717411215898794,460.00266233766234,779.4650389610389,779.799228656103
204,0.675,10,3,0.2560340167293539,0.6748583209579305,0.25957296431586024,494.6727215189873,544.6147088607595,544.5047254599898
205,0.675,11,3,0.22529846888558983,0.6751851555576214,0.23841807808722634,399.93585294117645,499.9504852941177,500.128241381922
206,0.675,12,1,0.15769525219840191,0.6749467625419321,0.3483746004439966,417.19142253521125,730.8774507042253,730.783410637352
207,0.675,13,1,0.17951337491189542,0.6750924456409886,0.37185219185134255,480.09777777777776,779.7775061728396,780.032220109524
208,0.675,14,2,0.28965558186057855,0.6751676973098806,0.361607273059243,441.21816,758.3566666666667,758.5415124429737
209,0.675,15,2,0.1745946476734333,0.6749048447100283,0.3728765232279821,466.99227848101265,781.6251012658228,782.1809541908534
210,0.725,1,1,0.21991220709219497,0.7249831692270841,0.2984907635302845,473.32660810810813,625.5018513513514,626.142370707863
211,0.725,2,2,0.1356098422870365,0.7249467680801402,0.31350776496061783,447.33404225352115,657.7316619718309,657.6434488829614
212,0.725,3,2,0.09611028097768612,0.7250000890327197,0.19259014943311115,521.1616790123456,403.62746913580247,403.9952570552323
