,frame,x_x,y_x,object_RSPO,object_TopFLASH,x_y,y_y,background_RSPO,background_TopFLASH,RSPO_corrected,TopFLASH_corrected,channel_1_name,channel_2_name,filename,position,condition,time
626,19,1221,807,273.15373381846985,1997.836142669736,2042,1889,149.2495235266454,136.85601841538576,123.90421029182446,1860.98012425435,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,4.75
627,20,1221,824,278.2046236479295,2012.6169154228853,2042,1889,148.86507759708917,136.4250884879087,129.33954605084034,1876.191826934977,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,5.0
628,21,1225,777,274.10321526694884,1933.0903442984084,2042,1889,149.0872750674488,136.61639563377145,125.01594019950002,1796.473948664637,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,5.25
629,22,1221,735,271.2858592609094,1924.23410311626,2042,1889,148.5977327293879,136.37397589168586,122.68812653152148,1787.8601272245735,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,5.5
630,23,1242,760,279.27519120813844,2023.9017351055668,2042,1889,148.83616742159847,136.45063241008887,130.43902378653996,1887.4511026954776,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,5.75
631,24,1195,718,269.61706393406104,1794.360139600505,2042,1889,148.7256008514641,136.57421845993912,120.89146308259696,1657.7859211405655,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,6.0
632,25,1182,688,265.6795623870696,1778.9220811366056,2042,1889,148.13046706764683,136.04670676468405,117.54909531942278,1642.8753743719217,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,6.25
633,26,1174,683,264.71320016831265,1741.2407861191557,2042,1889,147.72107126061235,135.7588178510433,116.9921289077003,1605.4819682681125,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,6.5
634,27,1118,692,261.15217445112745,1655.3906338952006,2042,1889,147.48894829335907,135.71629415113486,113.66322615776838,1519.6743397440655,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,6.75
635,28,1157,658,260.9447290908641,1665.3641494022424,2042,1889,147.47969109675503,135.6802554392218,113.46503799410904,1529.6838939630206,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,7.0
636,29,1165,675,262.70280438603004,1657.2874186282518,2042,1872,147.15952575431302,135.07150813098687,115.54327863171702,1522.215910497265,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,7.25
637,30,1161,632,258.0340833147694,1606.0887106754783,2042,1872,146.89544813247196,134.9275512982352,111.13863518229746,1471.1611593772432,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,7.5
638,31,1165,688,266.15705056805524,1670.1597237692135,2042,1872,146.8184203361303,134.75564961263336,119.33863023192497,1535.4040741565802,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,7.75
639,32,1170,611,256.53798173312543,1571.8381475706046,2042,1872,146.324620677706,134.78597064429098,110.21336105541944,1437.0521769263137,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,8.0
640,33,1182,683,265.5267938912403,1673.5342194500136,2042,1872,146.43459320313855,134.75812479889112,119.09220068810174,1538.7760946511223,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,8.25
641,34,1187,671,263.43045964208807,1636.0965075121903,2042,1872,146.20657904507314,134.35910002227666,117.22388059701493,1501.7374074899135,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,8.5
642,35,1187,671,265.31712086334494,1641.0630182421228,2042,1872,146.32179896537215,134.65706294398657,118.9953218979728,1506.4059552981362,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,8.75
643,36,1187,671,264.44612757109974,1648.4514244696911,2033,1885,146.59800499987625,134.92104155837723,117.84812257122348,1513.530382911314,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,9.0
644,37,1187,671,265.96324348407217,1652.0825969654215,2025,1889,146.41895002598946,135.00472760575232,119.5442934580827,1517.0778693596692,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,9.25
645,38,1187,671,265.3082844484047,1664.9288631469517,2025,1889,146.12170490829436,134.8029009182941,119.18657954011036,1530.1259622286575,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,9.5
646,39,1187,671,264.74577361946484,1648.0176233261552,2016,1846,145.55963961288086,133.51657137199575,119.18613400658398,1514.5010519541595,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,9.75
647,40,1230,743,263.0630429939853,1750.8328754238755,2016,1842,145.39370312616023,133.58013415509518,117.66933986782504,1617.2527412687805,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,10.0
648,41,1221,671,262.039503972674,1613.7895844162274,2016,1829,145.48144847899803,133.1252939283681,116.55805549367594,1480.6642904878593,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,10.25
649,42,1221,692,261.872824930076,1615.8244845424615,2016,1829,145.48233954605084,133.19638127769116,116.39048538402514,1482.6281032647703,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,10.5
650,43,1212,666,259.15400608895817,1515.3947922081136,2016,1829,145.34652607608723,133.36056038216876,113.80748001287094,1382.0342318259447,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,10.75
651,44,1208,619,256.81463330115594,1427.6119898022323,2012,1829,145.149327986931,133.13296700576717,111.66530531422492,1294.4790227964654,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,11.0
652,45,1208,619,254.97160961362343,1391.0505928071088,2003,1842,144.95532288804733,133.28786416177817,110.0162867255761,1257.7627286453308,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,11.25
653,46,1204,572,251.4653102645974,1301.6040444543453,2003,1829,144.74344694438255,132.95344174649142,106.72186332021484,1168.650602707854,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,11.5
654,47,1182,619,252.87280017821345,1361.0657161951438,2003,1829,144.45441944506325,132.93425905299372,108.41838073315016,1228.13145714215,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,11.75
655,48,1178,624,250.90289844310783,1323.353704116235,2003,1808,144.38184698398555,132.44625133041262,106.52105145912228,1190.907452785822,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,12.0
656,49,1178,619,248.45419667830004,1302.2036583252889,2020,1761,143.91770005692928,131.7745105319175,104.53649662137076,1170.4291477933714,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,12.25
657,50,1178,619,245.98195589218088,1309.8139402490035,1990,1820,143.854186777555,132.455137249078,102.12776911462586,1177.3588029999255,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,12.5
658,51,1208,658,244.28964629588376,1317.1991287344372,2033,1820,144.18021831142792,132.80384148907206,100.10942798445583,1184.3952872453651,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,12.75
659,52,1208,662,242.23437538674784,1289.6540927204771,2020,1782,143.47560703942972,131.87074577361946,98.75876834731812,1157.7833469468576,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,13.0
660,53,1230,683,239.9457934209549,1315.6061978663895,2033,1761,143.125417687681,131.5525110764585,96.82037573327392,1184.053686789931,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,13.25
661,54,1204,654,239.6963193980347,1233.1423479616842,2020,1697,142.1786836959481,129.9227741887577,97.51763570208658,1103.2195737729264,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,13.5
662,55,1195,632,239.40595529813615,1193.0652211578922,1960,1658,141.94742704388506,129.91876438702013,97.45852825425112,1063.1464567708722,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,13.75
663,56,1204,632,237.0208410682904,1182.8992846711717,1982,1709,142.46763693967972,130.5075369421549,94.55320412861067,1052.3917477290163,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,14.0
664,57,1208,632,235.73805103834064,1146.1885101853914,1986,1709,142.34704586520135,130.5896141184624,93.39100517313928,1015.598896066929,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,14.25
665,58,1212,585,233.20380683646445,1079.5541446993886,1990,1709,142.39377738174798,130.60939085666195,90.81002945471649,948.9447538427266,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,14.5
666,59,1191,641,233.5116209994802,1112.591520011881,2003,1637,142.08281973218484,129.7437439667335,91.42880126729536,982.8477760451474,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,14.75
667,60,1212,602,231.7924803841489,1035.5458280735625,1952,1692,141.91057152050692,130.402391029925,89.881908863642,905.1434370436376,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,15.0
668,61,1212,602,231.21068785426104,997.8490631420016,1990,1752,142.30736862948936,131.29442340536124,88.90331922477168,866.5546397366402,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,15.25
669,62,1182,568,230.30110640825723,872.2075938714388,2029,1769,142.72218509442837,131.78658944085544,87.57892131382886,740.4210044305834,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,15.5
670,63,1187,555,228.4307814163016,848.6462463800401,1960,1761,142.13814014504592,130.92495235266455,86.29264127125566,717.7212940273755,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,15.75
671,64,1200,577,226.6257765896884,873.0938838147571,1965,1799,142.86611717531744,131.79941090567064,83.75965941437093,741.2944729090864,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,16.0
672,65,1178,530,225.6703794460533,786.4360535630307,1896,1820,141.56186728051287,130.94797158486176,84.10851216554045,655.4880819781689,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,16.25
673,66,1178,547,224.72181381648969,778.6087473082349,1939,1795,142.32276428801268,131.38397564416724,82.39904952847701,647.2247716640677,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,16.5
674,67,1174,538,223.2573698670825,755.4116977302542,2029,1756,142.35325858270835,131.17635702086582,80.90411128437415,624.2353407093884,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,16.75
675,68,1174,538,222.2786069651741,737.8889631444766,1960,1744,142.03418232221975,130.97653523427638,80.24442464295439,606.9124279102002,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,17.0
676,69,1174,538,223.7236949580456,747.408430484394,1960,1744,142.1525457290661,131.07700304447908,81.5711492289795,616.3314274399149,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,17.25
677,70,1174,538,222.3501645998861,713.746763693968,1960,1744,142.0174005593921,131.12017029281452,80.33276404049406,582.6265934011535,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,17.5
678,71,1174,538,222.47204277121853,712.6693893715502,1952,1761,142.2923937526299,131.3537536199599,80.17964901858863,581.3156357515903,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,17.75
679,72,1174,538,223.41637583228135,709.9557931734363,1960,1692,142.51402193015025,131.3212296725329,80.90235390213113,578.6345635009034,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,18.0
680,73,1174,538,225.93215514467465,704.753149674513,1960,1692,143.03309324026634,131.45008786911214,82.89906190440828,573.3030618054008,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,18.25
681,74,1174,538,227.9814608549293,700.1248236429791,1965,1692,143.60345040964333,131.50384891463082,84.37801044528601,568.6209747283483,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,18.5
682,75,1174,538,230.7441647483973,671.0495284770179,1965,1692,144.1404915719908,132.14893195712978,86.60367317640652,538.9005965198882,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,18.75
683,76,1174,538,231.89646295883765,670.188361674216,1969,1697,144.880795029826,131.82200935620406,87.01566792901164,538.366352318012,RSPO,TopFLASH,Position 7_RSPO_TOPFLASH_max_background_corrected.csv,7,IWR,19.0
684,1,952,1042,314.6633004133561,3891.0436127818616,1986,2056,150.24457315412985,138.45607781985595,164.41872725922627,3752.5875349620055,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,0.25
685,2,935,1064,306.7439914853593,3855.36565926586,1943,2081,149.07284473156605,137.52795722878147,157.67114675379324,3717.837702037079,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,0.5
686,3,930,1055,302.3864755822876,3651.0832900175737,1939,2064,149.022152917007,137.56008514640726,153.36432266528058,3513.5232048711664,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,0.75
687,4,943,1068,297.8079502982599,3500.379124279102,1939,2064,148.61614811514568,137.39469320066334,149.19180218311425,3362.984431078439,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,1.0
688,5,930,1064,290.80007920596023,3405.189945793421,1939,2064,148.8283705848865,137.36167421598475,141.97170862107373,3267.828271577436,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,1.25
689,6,930,1064,287.85935991683374,3357.712111086359,1939,2064,148.46342912304152,137.30506670626966,139.39593079379222,3220.407044380089,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,1.5
690,7,905,1060,284.1299967822579,3305.301824212272,1956,2111,148.56058018365883,137.56124848394842,135.56941659859905,3167.740575728324,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,1.75
691,8,926,1072,284.9899259919309,3327.0013613524416,1956,2073,148.7533971931388,137.84851860102472,136.23652879879208,3189.1528427514168,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,2.0
692,9,926,1072,286.6267419123289,3285.044083067251,1956,2094,148.45550852701666,137.8401277196109,138.17123338531223,3147.20395534764,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,2.25
693,10,926,1072,287.15014479839607,3150.683299918319,1943,2094,148.19982178658944,137.45951832875423,138.95032301180663,3013.2237815895646,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,2.5
694,11,939,1098,286.1039825746888,3056.510036880275,1943,2090,148.1048241380164,137.42882601915795,137.99915843667236,2919.081210861117,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,2.75
695,12,943,1098,288.56139699512386,3057.610504690478,1943,2090,148.2473948664637,137.2568748298309,140.31400212866015,2920.3536298606477,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,3.0
696,13,943,1098,290.377366896859,3074.8077027796344,1973,2051,149.00158411920498,138.4155342689537,141.375782777654,2936.3921685106807,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,3.25
697,14,917,1072,288.6350337862924,2931.035939704462,1973,2047,148.86651320511868,138.18286676072375,139.76852058117373,2792.853072943739,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,3.5
698,15,917,1072,289.6632756614935,2846.078463404371,1973,2051,148.64669191356649,138.11472488304744,141.01658374792703,2707.963738521324,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,3.75
699,16,917,1085,288.84973144229104,2791.029801242544,1973,2051,148.70943788520086,138.263904358803,140.1402935570902,2652.765896883741,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,4.0
700,17,917,1098,287.61721244523653,2780.211900695527,1969,2056,148.4700873740749,138.32291279918817,139.14712507116164,2641.888987896339,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,4.25
701,18,905,1090,284.19071310116084,2676.7292146234004,1978,2056,148.73285314719934,138.4908046830524,135.4578599539615,2538.238409940348,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,4.5
702,19,905,1090,284.1080913838766,2679.1723967228536,1978,2056,148.72473453627384,138.43766243409817,135.38335684760278,2540.734734288756,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,4.75
703,20,926,1090,290.8648300784634,2621.0517808965124,1978,2056,148.44840474245686,138.18395584267716,142.41642533600654,2482.867825053835,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,5.0
704,21,909,1090,288.1796985223138,2546.564589985396,1986,2064,148.49372540283656,138.57048092868988,139.68597311947724,2407.9941090567063,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,5.25
705,22,909,1090,288.7635702086582,2506.465706294399,1965,2073,148.00249993812034,138.14420435137745,140.76107027053789,2368.3215019430213,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,5.5
706,23,909,1090,290.4711764560284,2451.449865102349,1965,2077,148.1575456053068,137.88772555134773,142.31363085072152,2313.5621395510016,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,5.75
707,24,909,1090,290.10586371624464,2404.2214549144824,1926,2081,147.0820029207198,136.80817306502314,143.02386079552485,2267.413281849459,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,6.0
708,25,909,1090,287.87341897477785,2330.3591742778644,1926,2081,146.384223162793,136.22930125491942,141.48919581198484,2194.129873022945,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,6.25
709,26,909,1090,286.7490903690503,2243.114130838346,1913,2077,145.86131531397737,135.52996212965024,140.88777505507292,2107.5841687086954,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,6.5
710,27,909,1090,287.7719858419346,2169.593079379223,1913,2077,145.78500532165046,135.50120046533502,141.98698052028416,2034.091878913888,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,6.75
711,28,909,1090,285.56241182148955,2119.59602485087,1922,2077,145.62837553525904,135.75817430261628,139.9340362862305,1983.8378505482535,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,7.0
712,29,909,1090,284.9462142026188,2036.3929110665576,1926,2077,145.71852181876687,135.73052647211702,139.2276923838519,1900.662384594441,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,7.25
713,30,909,1090,284.0525977079775,2025.5001856389688,1926,2077,145.44407316650577,135.45432043761292,138.60852454147172,1890.0458652013565,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,7.5
714,31,909,1090,286.3129625504319,2010.0421276701072,1918,2073,145.15650602707854,135.42862800425732,141.15645652335337,1874.61349966585,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,7.75
715,32,909,1090,284.7272592262568,1964.982252914532,1918,2073,144.9945793420955,135.6308259696542,139.73267988416126,1829.3514269448772,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,8.0
716,33,909,1090,286.673795203089,2028.7945595406052,1918,2073,144.8399049528477,135.36224350882404,141.83389025024132,1893.4323160317813,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,8.25
717,34,888,1115,281.2038810920522,1945.2437563426647,1918,2073,144.5922625677582,135.3290512611074,136.611618524294,1809.9147050815573,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,8.5
718,35,853,1115,279.6420138115393,1965.4956065443928,1922,2026,144.84121680156431,135.0370040345536,134.800797009975,1830.458602509839,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,8.75
719,36,853,1115,282.9273037796094,1958.8192618994576,1922,1974,144.71134377861935,134.811638325784,138.2159600009901,1824.0076235736735,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,9.0
720,37,853,1115,288.15747134971906,1975.4221182643996,1922,1979,144.39414865968664,134.8566372119502,143.76332269003242,1840.5654810524493,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,9.25
721,38,776,1166,279.4100641073241,2216.93527387936,1922,1979,144.50162124699884,134.7269869557684,134.90844286032527,2082.208286923591,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,9.5
722,39,764,1094,280.4504343951882,2039.4091482884087,1922,1979,144.2560332665033,134.58845078092128,136.19440112868492,1904.8206975074877,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,9.75
723,40,772,1124,279.8842602905869,2096.9715848617607,1909,1979,144.16227321105913,134.21794014999628,135.72198707952776,1962.7536447117643,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,10.0
724,41,759,1149,278.91232890274995,2176.1496002574195,1909,1979,143.92163560307912,134.36152570480928,134.99069329967082,2041.7880745526104,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,10.25
725,42,853,1128,281.65983515259524,1796.0152471473475,1909,1979,143.99831687334472,134.25291453181853,137.66151827925052,1661.7623326155292,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,10.5
726,43,734,1128,274.50959134674883,2027.4580827207249,1909,1979,144.034108066632,134.39105467686443,130.47548328011683,1893.0670280438603,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,10.75
727,44,751,1132,271.525110764585,1928.1882626667657,1909,1979,143.88230489344323,134.2264795425856,127.64280587114176,1793.96178312418,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,11.0
728,45,738,1137,269.708200292072,1996.090666072622,2059,1936,145.11519516843643,136.2776416425336,124.59300512363556,1859.8130244300885,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,11.25
729,46,738,1137,269.4375139229227,1936.705947872577,2055,1966,145.06564193955597,136.7750798247568,124.37187198336672,1799.9308680478205,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,11.5
730,47,738,1132,266.86832009108684,1793.62387069627,2050,1970,144.65394420930176,136.9708670577461,122.21437588178507,1656.6530036385238,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,11.75
731,48,734,1132,263.9595554565481,1718.449964109799,1999,2013,144.63842479146555,137.27583475656544,119.32113066508256,1581.174129353234,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,12.0
732,49,734,1132,261.8682705873617,1642.141531150219,1982,2004,144.46961708868594,137.1983119229722,117.39865349867574,1504.9432192272468,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,12.25
733,50,734,1137,261.0519294076879,1601.8410187866637,1982,2004,144.04512264547907,136.84364248409693,117.00680676220884,1464.9973763025666,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,12.5
734,51,729,1111,259.35924853345216,1423.636345635009,1982,2004,143.9450756169402,136.8675032796218,115.41417291651196,1286.7688423553873,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,12.75
735,52,729,1107,256.99363877131753,1336.2826167669118,1982,2004,143.98155986237964,136.84879087151307,113.0120789089379,1199.4338258953987,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,13.0
736,53,729,1094,254.53152149699264,1305.8602509838863,1982,2004,143.8203014776862,136.80728199797034,110.71122001930644,1169.0529689859163,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,13.25
737,54,729,1094,252.2541521249474,1295.7237444617708,1982,2004,143.55159525754314,136.85893913516992,108.70255686740428,1158.8648053266008,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,13.5
738,55,729,1094,251.90210638350536,1276.5511497240168,1918,1974,142.230439840598,134.11200217816392,109.67166654290736,1142.4391475458528,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,13.75
739,56,729,1094,250.2704140986609,1295.6369396797108,1918,1974,142.28345833023934,134.32929877973316,107.98695576842158,1161.3076408999775,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,14.0
740,57,725,1068,251.6041434617955,1180.41914804089,1918,1974,142.25187495359026,134.66030543798422,109.35226850820524,1045.758842602906,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,14.25
741,58,691,1072,245.30571025469663,1281.331650206678,1918,1974,142.12356129798766,134.19551496250094,103.182148956709,1147.136135244177,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,14.5
742,59,712,1072,246.73347194376376,1163.3795698126285,1918,1974,142.1629662632113,134.46459246058265,104.57050568055246,1028.9149773520458,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,14.75
743,60,712,1072,246.8991856637212,1175.4660528204747,1918,1974,141.93782332120492,134.01027202296973,104.96136234251628,1041.455780797505,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,15.0
744,61,712,1072,244.37313432835825,1113.1949951733868,1918,1974,141.87054775871886,134.07873567485953,102.50258656963936,979.1162594985273,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,15.25
745,62,712,1072,246.9933665008292,1110.6185985495408,1918,1974,141.79871785351847,134.2109601247494,105.19464864731071,976.4076384247916,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,15.5
746,63,712,1072,245.55312987302293,1091.7444865226107,1918,1974,141.6275339719314,134.21118289151258,103.92559590109155,957.533303631098,RSPO,TopFLASH,Position 8_RSPO_TOPFLASH_max_background_corrected.csv,8,IWR,15.75
